,fundamental_v,momentum_beta,noise_std,loss
135,0.9988254196941853,0.4295945418998599,0.7234566835686564,0.4627977742654833
136,0.5422092080116272,0.6369497869163752,0.07167849224060774,0.2986075530794242
137,0.16005756705999374,0.7275477116927505,0.7151745818555355,0.49135356246439843
138,0.4757973989471793,0.09730977099388838,0.6771345650777221,0.6190970774837709
139,0.33588394057005644,0.5459389360621572,0.5720063578337431,0.4209290024235335
140,0.49283513613045216,0.36072482727468014,0.47557282634079456,0.3251197109843192
141,0.7364400811493397,0.760417390614748,0.7484558252617717,0.2934870161175769
142,0.9570749029517174,0.24371278751641512,0.5720288315787911,0.4677147277573749
143,0.7790573677048087,0.652580639347434,0.8812502538785338,0.1459341952484281
144,0.7669494347646832,0.7943367082625628,0.18954857531934977,0.5745203948934952
145,0.9868176262825727,0.09358436707407236,0.8729862235486507,0.5414536095324078
146,0.256817196495831,0.583689458668232,0.7598076481372118,0.35375424469206695
147,0.4761330373585224,0.5180976502597332,0.04557138402014971,0.5681242172560678
148,0.1779184201732278,0.9424799988046288,0.9413844794034958,0.5791156211313266
149,0.8644234007224441,0.9330188417807221,0.2063155984506011,0.4642387734233504
150,0.6242651240900159,0.8496745694428682,0.920939976349473,0.6558989188059814
151,0.35596142150461674,0.3286444377154112,0.3824646733701229,0.4464789091541445
152,0.23143154848366976,0.5105912396684289,0.5102653671056032,0.7096469339170991
153,0.0682891495525837,0.5253984844312072,0.15052337013185024,0.5398542972675541
154,0.5353402877226472,0.4318052902817726,0.5727442363277078,0.3336381970701762
155,0.4209293769672513,0.31608000211417675,0.8800421580672264,0.6804437733792836
156,0.5427773268893361,0.5989240342751145,0.055041066370904446,0.29820019348774585
157,0.3936035530641675,0.18785996083170176,0.165023822337389,0.5395531229484304
158,0.6841166382655501,0.5965195186436176,0.23267524875700474,0.2886605931002686
159,0.6447960678488016,0.9530253196135163,0.41840773168951273,0.46220793010089845
160,0.13545075710862875,0.2813912173733115,0.8028662670403719,0.5680069341895471
161,0.3626049915328622,0.8729827739298344,0.9545026030391455,0.5435486583297384
162,0.30732329469174147,0.3262760369107127,0.7003668695688248,0.3864599587181954
163,0.43484872207045555,0.39552875980734825,0.10038432851433754,0.5488564254294048
164,0.2142914617434144,0.25387048348784447,0.1648373743519187,0.4765943582348768
165,0.5235275216400623,0.13453863002359867,0.9490230903029442,0.49700897957757884
166,0.12257058545947075,0.6995068145915866,0.07255252916365862,0.7534668641262892
167,0.2128881048411131,0.7828191267326474,0.3596454719081521,0.5385408951274102
168,0.14557745214551687,0.2861507944762707,0.2875723270699382,0.5537616555972382
169,0.4818423455581069,0.9245930938050151,0.6483529694378376,0.3035499078582887
170,0.45904176868498325,0.7841503648087382,0.8039883933961391,0.5035045361212183
171,0.8922604285180569,0.2011527745053172,0.15831108577549458,0.5953484916038807
172,0.9059337051585317,0.27198764495551586,0.9374650651589036,0.5110709325320415
173,0.6532744038850069,0.9951838050037622,0.6233913050964475,0.49260760756935956
174,0.9830906512215734,0.8694006493315101,0.9428038448095322,0.5139509576651835
175,0.7869493514299393,0.8881962299346924,0.37316901702433825,0.3620653735344339
176,0.1906895274296403,0.3394665941596031,0.9174781581386924,0.700762197465413
177,0.9897190975025296,0.8878403343260288,0.4444893514737487,0.5512195892486735
178,0.48294274415820837,0.6818816354498267,0.1188750434666872,0.5164208979553601
179,0.13269580248743296,0.4480398753657937,0.468059791252017,0.509923911093701
180,0.006706643849611282,0.8612132612615824,0.017916343174874783,1.5336047160562096
181,0.4446470234543085,0.09141707234084606,0.9481028402224183,0.4305547167705305
182,0.9527367148548365,0.21775995381176472,0.7816679952666163,0.4095400852624906
183,0.9579221094027162,0.9993188427761197,0.08423951175063848,0.36910320542671904
184,0.3208253337070346,0.6125511154532433,0.6296137701719999,0.5054611919737879
185,0.5748440083116293,0.3384122373536229,0.8041417449712753,0.490623307619604
186,0.9181428235024214,0.6385667342692614,0.19548513181507587,0.5506293758488203
187,0.4635074744001031,0.44925613794475794,0.17374603170901537,0.6331664161320676
188,0.4963562600314617,0.8145300634205341,0.44072606693953276,0.5015234464318636
189,0.38273946288973093,0.5222722943872213,0.47889930475503206,0.49023573146187055
190,0.7658377680927515,0.40626049414277077,0.026759833097457886,0.42618589217079084
191,0.9136298624798656,0.8365163039416075,0.3802989684045315,0.5357847792163988
192,0.050668152049183846,0.8254684880375862,0.5423310250043869,0.3694409687194983
193,0.45418284833431244,0.9909988772124052,0.8926528925076127,0.5878264366206799
194,0.4231778681278229,0.8150239745154977,0.24484742060303688,0.5149571798041783
195,0.42604377400130033,0.8652276089414954,0.4226195067167282,0.48926150897300913
196,0.2328340131789446,0.039755456149578094,0.955134492367506,0.6670879090813352
197,0.5322344591841102,0.3099204180762172,0.41834667325019836,0.48721338556015176
198,0.047195252031087875,0.3692162735387683,0.43783865217119455,0.4697058420268847
199,0.2937365360558033,0.9869768368080258,0.9591122306883335,0.6666974282043495
200,0.33379487227648497,0.39450132101774216,0.8479041159152985,0.6513112306198451
201,0.5375597756356001,0.9386494969949126,0.3278124313801527,0.36944451997540945
202,0.06181677524000406,0.4098739866167307,0.4198992559686303,0.7377157150211675
203,0.621992077678442,0.2981554940342903,0.3784366576001048,0.5719846036482155
204,0.8208810910582542,0.2310276608914137,0.4948156652972102,0.7186480676068541
205,0.2612707670778036,0.5149162141606212,0.8271732581779361,0.5989427420577862
206,0.016944503411650658,0.9465896636247635,0.10021434538066387,0.44831821344006945
207,0.1491299606859684,0.28770259115844965,0.9357086224481463,0.6301444582212081
208,0.8411830076947808,0.10104196798056364,0.7604889553040266,0.5136004152439234
209,0.9989600712433457,0.25780035369098186,0.07100609503686428,0.41727221649569757
210,0.8357321107760072,0.5708606224507093,0.5261599542573094,0.5949859349021576
211,0.427601152099669,0.2674966547638178,0.2739504845812917,0.6919255621704686
212,0.6592881884425879,0.30504869017750025,0.5593417771160603,0.5215602966695607
213,0.46271348278969526,0.07570022996515036,0.9775901725515723,0.4786290349754258
214,0.6530715115368366,0.3469721879810095,0.1451738430187106,0.3989331827819346
215,0.997131303884089,0.014692144468426704,0.6629882454872131,0.47972274385064695
216,0.7916892040520906,0.644356737844646,0.8082784749567509,0.6363589980730748
217,0.679268361069262,0.4438813542947173,0.8054608982056379,0.4914512440722901
218,0.5350350765511394,0.14116886258125305,0.9666497744619846,0.7515588025579443
219,0.16491090040653944,0.49734453950077295,0.9128204854205251,0.4872101139106464
220,0.09815236274152994,0.1966167287901044,0.24552363250404596,0.5536832670058006
221,0.0535726323723793,0.37742293160408735,0.07457962073385715,0.7251587506223318
222,0.11578313075006008,0.6324738664552569,0.48679480236023664,0.48667029069089524
223,0.7403057618066669,0.5616359915584326,0.19174613431096077,0.44119270525636567
224,0.675138620659709,0.26334403455257416,0.04690440837293863,0.5151038788009543
225,0.6233507934957743,0.07475083228200674,0.15022495575249195,0.41014153332766234
226,0.6634471258148551,0.646195157431066,0.7304840655997396,0.3793050528108572
227,0.21846995316445827,0.10856037586927414,0.07778815273195505,0.5656942379278385
228,0.6206844756379724,0.380330678075552,0.22003871761262417,0.4429739314883451
229,0.143474530428648,0.7421499202027917,0.9029596224427223,0.3978379306555434
230,0.31645066756755114,0.04459556844085455,0.9204091969877481,0.46024892365688197
231,0.30677151028066874,0.44470778945833445,0.8706982173025608,0.7707203382898734
232,0.6204891763627529,0.35549022164195776,0.14103479869663715,0.5475596754165184
233,0.947295437566936,0.4444118933752179,0.0498152244836092,0.3808863396141985
234,0.7798831127583981,0.4745049523189664,0.988270784728229,0.4205300308908555
235,0.6810064911842346,0.4720622142776847,0.27331164944916964,0.5223982581077365
236,0.48765478376299143,0.9020461784675717,0.4208350954577327,0.30653977650815145
237,0.5386137468740344,0.44257825147360563,0.031636434607207775,0.584663266153182
238,0.21553400065749884,0.5948466993868351,0.1860009441152215,0.4325682829111583
239,0.7195845944806933,0.18242461886256933,0.6928893784061074,0.4686886425748134
240,0.8837104616686702,0.5243724891915917,0.8680110378190875,0.4972360208058173
241,0.9806707706302404,0.7660130467265844,0.9033039705827832,0.3118401737936133
242,0.32014574855566025,0.049532284028828144,0.0038207396864891052,0.3664335367603781
243,0.046697081066668034,0.45230519492179155,0.37148689944297075,0.5705584264787499
244,0.09325556643307209,0.648755325935781,0.3558631893247366,0.6651658044607939
245,0.4111103545874357,0.9155058683827519,0.9504172885790467,0.6053258898937661
246,0.41072214115411043,0.3762090839445591,0.8863985408097506,0.5772289987855123
247,0.8976783379912376,0.3929908946156502,0.6891919374465942,0.4915656372232362
248,0.8230558326467872,0.7972823698073626,0.2663654061034322,0.3568324119852422
249,0.6754511585459113,0.9185431180521846,0.43764167092740536,0.4399536039466261
250,0.6602983633056283,0.3402935052290559,0.05271606519818306,0.5464502659454853
251,0.825937950052321,0.01162954792380333,0.963991167023778,0.4904563860404254
252,0.06478921417146921,0.8287859614938498,0.19729940872639418,0.5288890757700405
253,0.4028229368850589,0.5485730627551675,0.12869612034410238,0.20642296529375265
254,0.454913180321455,0.06256749760359526,0.7831595409661531,0.5369424937315156
255,0.8190767839550972,0.9528683479875326,0.44741163216531277,0.34387113004919095
256,0.904642391949892,0.33869114704430103,0.8292454918846488,0.5460555703628773
257,0.1923125870525837,0.4285139534622431,0.020465518347918987,0.7082668382505253
258,0.3404844952747226,0.7685911674052477,0.8650165684521198,0.5107372462539015
259,0.9263543821871281,0.5907820872962475,0.6222445424646139,0.548374852178986
260,0.36658528726547956,0.7424434600397944,0.8195764161646366,0.35640726146045293
261,0.2707137931138277,0.7585269026458263,0.5459785545244813,0.49119647994421956
262,0.021265792660415173,0.6147599741816521,0.97860745806247,0.38462598786624613
263,0.20438305102288723,0.7709350343793631,0.6586293997243047,0.5751251880426216
264,0.05867193080484867,0.7133053625002503,0.4613080741837621,0.6256353359182723
265,0.018314131535589695,0.7561556901782751,0.15711466316133738,0.5617361354064734
266,0.017069141380488873,0.8684911178424954,0.6982214553281665,0.6008292095755132
267,0.7585503067821264,0.9778387751430273,0.06697169877588749,0.4169491060789047
268,0.9024533657357097,0.7830491932108998,0.08297255635261536,0.5063971359346471
269,0.42981016635894775,0.09922081977128983,0.7545120576396585,0.5531574499465577
270,0.37923706602305174,0.6033577518537641,0.8754756217822433,0.6549739881838392
271,0.09694582130759954,0.511971278116107,0.7524080108851194,0.7550975384071004
272,0.9567000949755311,0.5904044574126601,0.11652493290603161,0.4810144864413937
273,0.9658015761524439,0.028728285804390907,0.7343850508332253,0.5123699281313561
274,0.9705734578892589,0.38638052996248007,0.9827678827568889,0.5710498362808003
275,0.3720309427008033,0.11191483680158854,0.6959340469911695,0.6071541119102232
276,0.4104836815968156,0.5545851746574044,0.804973685182631,0.670309861133648
277,0.556717406027019,0.6219490142539144,0.7790620438754559,0.4888069990910454
278,0.09638317488133907,0.5625611115247011,0.9810956045985222,0.5409590852317947
279,0.18625569716095924,0.7246421165764332,0.3301641717553139,0.6114123435621258
280,0.8195271249860525,0.5665065348148346,0.762552754022181,0.3613537006949007
281,0.8344942880794406,0.11517531890422106,0.10920049343258142,0.5147929742648217
282,0.11318602599203587,0.8664260497316718,0.6408071424812078,0.6281926500477952
283,0.2809258755296469,0.858456545509398,0.686008901335299,0.5619940464306336
284,0.5926197748631239,0.7065988564863801,0.021788584999740124,0.42866381529028363
285,0.5209267837926745,0.6518426695838571,0.5154766980558634,0.42408294479357816
286,0.04588055983185768,0.8929321682080626,0.7020986387506127,0.6376071454616632
287,0.7193727605044842,0.3722887234762311,0.23209859430789948,0.6297524364492053
288,0.7928584665060043,0.2591070784255862,0.6573149794712663,0.5501072520955438
289,0.5903991544619203,0.1645845379680395,0.769152756780386,0.41374297985853736
290,0.6045267516747117,0.4784333957359195,0.04765620268881321,0.6131770430659751
291,0.4345180569216609,0.8135168813169003,0.5965974740684032,0.48872325169507713
292,0.8482546452432871,0.38526732102036476,0.9221669053658843,0.49287324343743266
293,0.3723043305799365,0.2902173576876521,0.8493199115619063,0.41509733588036235
294,0.33938996493816376,0.14898953679949045,0.7678240370005369,0.47061466809172603
295,0.1232940936461091,0.8639196027070284,0.008287517353892326,0.5472636689243494
296,0.5833866139873862,0.2278404738754034,0.8024534648284316,0.31770926690645984
297,0.8027056893333793,0.9614143893122673,0.6771763265132904,0.3006235276875854
298,0.91198739875108,0.964626032859087,0.4196864189580083,0.43049379580707686
299,0.2781252935528755,0.2511626146733761,0.8829639637842774,0.577983995573217
300,0.33438193146139383,0.07335663586854935,0.7206777660176158,0.5493452849198962
301,0.9140671901404858,0.7580885188654065,0.09226766228675842,0.5122578319667541
302,0.8795812027528882,0.030716896057128906,0.13995210640132427,0.6047954062197648
303,0.7522290181368589,0.0950031727552414,0.6828673109412193,0.46550685327302366
304,0.09355803299695253,0.6574176102876663,0.6159354662522674,0.6073706751502499
305,0.26037573628127575,0.3182017495855689,0.4358782796189189,0.6022103010355399
306,0.13191362097859383,0.2848899383097887,0.42035546340048313,0.6347050021196028
307,0.3852942045778036,0.40969994477927685,0.9392724689096212,0.4569081935649048
308,0.3813060624524951,0.11215998511761427,0.3145819678902626,0.5200874709686877
309,0.6767941359430552,0.41861447505652905,0.8450902355834842,0.36959276852081435
310,0.8902156185358763,0.6687615113332868,0.5254013668745756,0.6491630983942112
311,0.06747678760439157,0.7377425469458103,0.22958548553287983,0.5505585451744353
312,0.4153673658147454,0.4713485687971115,0.20746287144720554,0.3953982839496211
313,0.10366697888821363,0.6923822797834873,0.6434671292081475,0.6738870328802278
314,0.7015381185337901,0.8268212610855699,0.9956721495836973,0.623656222280385
315,0.4220943143591285,0.4530715858563781,0.03493743855506182,0.2873195540413898
316,0.012205597944557667,0.5016511911526322,0.4384199930354953,0.555096293023364
317,0.009085427038371563,0.6315925735980272,0.5380222592502832,0.6139130958515648
318,0.17755367700010538,0.7011065455153584,0.2945937719196081,0.2975911177082168
319,0.7048724135383964,0.25369192101061344,0.1043190099298954,0.4229267488027375
320,0.35511806327849627,0.14391072560101748,0.09494948107749224,0.566374580424963
321,0.15998306218534708,0.4283880302682519,0.5298272697255015,0.4238695769608382
322,0.5510996729135513,0.8667321614921093,0.8552359957247972,0.36549753486785774
323,0.2790377205237746,0.5426432127133012,0.1864996710792184,0.20699360217900586
324,0.13655338063836098,0.47368251625448465,0.607686385512352,0.5747082437401383
325,0.10149453114718199,0.23354437947273254,0.0743867326527834,0.7740654897149711
326,0.27364436723291874,0.2167638661339879,0.4406094644218683,0.4825892136731254
327,0.969852389767766,0.7916098870337009,0.5297551564872265,0.47048203314542925
328,0.10426837392151356,0.4396875537931919,0.13809968437999487,0.45843608872589237
329,0.7367890803143382,0.8541265847161412,0.8065381674095988,0.6645729352287073
330,0.3004258908331394,0.5089044002816081,0.23879024852067232,0.452492267202096
331,0.19873336888849735,0.7195475855842233,0.9534972989931703,0.5412987823472226
332,0.2816780535504222,0.7381972707808018,0.5607717176899314,0.41041617390202645
333,0.7336527183651924,0.75549331959337,0.3595390832051635,0.2760121262242674
334,0.20825072936713696,0.9757552426308393,0.6723102582618594,0.6743744150836741
335,0.9635574985295534,0.738425750285387,0.031503395177423954,0.4449737407898497
336,0.5815985016524792,0.11052340921014547,0.8732836730778217,0.47850182444513345
337,0.7304277829825878,0.06369895674288273,0.4549014363437891,0.47670682775631923
338,0.4144737794995308,0.07854659203439951,0.25816890224814415,0.2756383934864756
339,0.07279600761830807,0.7542233429849148,0.7184431990608573,0.7517951635435666
340,0.02426698338240385,0.007024938240647316,0.9780413052067161,0.47804485635395055
341,0.1271428894251585,0.5737026128917933,0.03792752418667078,0.745002053680585
342,0.29944007098674774,0.6682006828486919,0.10490695293992758,0.6639857020375897
343,0.18040896393358707,0.7977463500574231,0.631858391687274,0.5821494698346699
344,0.7527585551142693,0.6567342076450586,0.6376231824979186,0.46474593942587006
345,0.4726962251588702,0.8695884728804231,0.7572933090850711,0.5607880260671915
346,0.9358604792505503,0.8248832728713751,0.601601580157876,0.41651773849052887
347,0.8881732355803251,0.32162042520940304,0.47912831697613,0.3626378406097749
348,0.20585959497839212,0.6226297644898295,0.3864215714856982,0.5108829440521863
349,0.6194925801828504,0.21753727458417416,0.32449014857411385,0.42744520137963665
350,0.31016554683446884,0.692880280315876,0.6666656825691462,0.5648684263159088
351,0.1947346730157733,0.21698395814746618,0.8097279043868184,0.6313456739838461
352,0.25141108501702547,0.5087613603100181,0.5252859471365809,0.518449896280976
353,0.9042176399379969,0.856954843737185,0.1817843820899725,0.4936968826100123
354,0.12588183861225843,0.1806830456480384,0.6461855266243219,0.6570421923957185
355,0.14274384081363678,0.3136596567928791,0.7961672572419047,0.47431380996758726
356,0.8811598652973771,0.02087073028087616,0.2669234676286578,0.3897918213280712
357,0.7336783893406391,0.3260968243703246,0.2355467788875103,0.5606131943087738
358,0.6725275572389364,0.40882725920528173,0.29878845624625683,0.5442444984202576
359,0.7627199264243245,0.882136283442378,0.9567295154556632,0.5098617406728544
360,0.2501110974699259,0.13048134092241526,0.688092777505517,0.5341256181632389
361,0.21365942619740963,0.6094027450308204,0.31571934185922146,0.5870300867296881
362,0.011818179860711098,0.5954367220401764,0.007321293465793133,1.292518918802609
363,0.7069461783394217,0.7742132656276226,0.6646116180345416,0.34106382222431825
364,0.2556134816259146,0.13631533831357956,0.1408144375309348,0.613132302220053
365,0.12903789803385735,0.11147361248731613,0.403795731253922,0.4419854490801852
366,0.9235537964850664,0.8715634532272816,0.6138394381850958,0.517690407933662
367,0.010530967265367508,0.9826560383662581,0.2648426406085491,0.5054209661334014
368,0.6311826007440686,0.037999022752046585,0.8230069223791361,0.5738394821166352
369,0.7689947271719575,0.8731930144131184,0.8763285102322698,0.5364164268157853
